,start_time,end_time,Egyptian_Text
502,589.819,599.409,مش قادره تدرك الموضوع دوت وفي ناس كتير رفضاه وفي ناس كتير بتتمني انه هو يبقي معانا ويكمل معانا حتي بعد فتره الكورونا
503,599.96,603.669,واه في الاخر حبين حضرتك تو تقوليلنا رايك الشخصي
504,604.309,607.57,فبدايه خلينا نتكلم عن عيوبه ايه رايك
505,609.25,610.538,اه تمام جميل
506,662.359,665.95,مم صح بالظبط يعني معاكي حق جدا في كل اللي قلتيه
507,666.618,684.038,و انه فعلا دي مساوء و عيوب ظهرت لنا في التعليم عن بعد و لكن زي ما قلت لك زي ما في اكيد في مساوء اكيد في عيوب بس انا حابه اتكلم معكي في نقطه اني انت بتقولي ان اه ما بيكونش في اتصال ما بين الاستاذ او الدكتور و ي الطالب
508,685.07,688.688,بس حضرتك بقي في بيتي كول يعني فدا شبيه للمباشر
509,727.879,733.45,اه طب خلينا ننتقل من كلامنا لحد الي المميزات يعني فا زي ما
510,750.349,751.69,في الشبكه
511,752.45,754.058,نادر للمدرس والطالب
512,790.998,799.179,صحيح جدا و فعلا انت تكلمتي علي كم نقطه بسيطه و لكن هي فعلا ممكن تؤثر اه في التعليم عن بعد
513,799.94,813.58,و اه ممكن الطلاب يستغلوها بشكل و دا تاثر عليهم تاثير سلبي مش ايجابي زي ما احنا مفكرين او احنا متوقعين ان التعليم عن بعد حيكون اه ليه تاثير ايجابي ان مثلا بيوفر في الوقت او كذا
514,814.968,820.69,اه طيب نرجع ان نحن نتكلم عن المميزات بشكل اه ببسيط
515,821.839,822.998,اتفضلي دكتوره
516,876.918,907.538,صحيح جدا و ايضا برضه حابه اضيف اه عليكي نقطه بسيطه ان الطلبه ذو الاعاقه ان هم قدروا و دوت مكنهم او خلاهم يتمكنوا اكثر من الالتحاق بالصفوف الدراسيه و اه وفي برضه نقطه كمان واجهتني اه انا شخصيا في التعليم عن بعد ان انا الطالب بيقدر يعيد الشرح او جزء من الشرح اكثر من مره دا بيج بيبقي متوفر بشكل كبير في ال التعليم الطبيعي اللي نحن متعودين عليه
517,941.929,949.839,صحيح جدا و كلامك جميل جدا واه برضه في نقطه كمان ممكن نضيفها انه واام
518,950.419,973.359,طاقه الطالب واستي وقدره استعيابه اني كثير مننا بيبقي رايح الجامعه مثلا انا رايحه المحاضره بتعات الصبح وانا مضطره لهذا علشان المحاضره مش حتتعاد ثاني لكن التعليم عن بعد بيوفرلي طاقتي وجهدي وقدره استيعابي خلاص انا مش قادره انه انا اسمع الشرح هذا الوقت خلاص انا ممكن اسجله بطريقه ما واسمعه بوقت ثاني اكون انا عندي الطاقه والقدره ديت
519,991.909,1023.01,صحيح جدا وفي نقطه كمان برضه انا حابه اتكلم معاك فيها اه انه كثير من الناس اللي بتعترض علي موضوع التعليم عن بعد اني مثلا بيقولوا اني مش بيبقي ليه شهادات معتمده او مش بيبقي موثق او مابتقدريش تستفادي منه بشكل اه كبير وواسع زي التعليم الطبيعي اللي احنا متعودين عليه اللي هو فيس تو فيس ولكن دي الوقت احنا وصلنا لمرحله متطوره جدا في هذه النقطه وهو اني احنا نقدر اهام
520,1024.04,1038.489,في اه يعني اقصد كورسات اون لاين كثيره جدا بتدي شهادات معتمده في كورسات كتير لما بنجي ناخذها بتكون موثقه وبقدر ان انا لما اروح في في وظيفه فيما بعد او شغل بي بياخدوا بالكورسات ديت
521,1039.01,1040.559,صحيح والا انت شايفه ايه
522,1087.879,1110.04,صحيح كثير بالذات في مصر احنا عندنا انطباع غلط جدا عن التعليم اخذناه للاسف انه التعليم مقصور فقط علي زي ما قلت الدراسه ثم الجامهه وخلاص كده انا خلصت تعليم ولكن هذه فكره سلبيه وخطا جدا اه واتمني ان احنا نطور من مهارتنا يعني انا
523,1110.5,1116.04,دخلت كليه ما خلاص انا اقدر بجانبها اني انا اطور من مهاراتي المواهب اللي عندي
524,1139.299,1153.118,جميل جدا وفي نهايه لقائنا النهارده معاك انا حابه اشكرك جدا حقيقي انا كنت مبسوطه جدا ان انا كنت بتكلم معاك في الموضوع اللي انا استفدت منه جدا واكيد كل اللي بيسمعونا برضه استفادوا جدا من حضرتك
525,1153.609,1168.81,اه حابه اقول اني احنا في نهايه لقائنا اتكلمنا عن اهميه الدراسه بحد ذاتها وتاثيرها علي الفرد و المجتمع و وانه رغم وجود الكورونا اه الحمد لله ان نحن قدرنا نتوصل الي وسيله تعليم جديده
526,1169.299,1177.719,اه دخلت علي مجتمعنا و انه التعليم لن يتوقف و مشكوره جدا دكتوره اه انك كنت معايا النهارده
527,1189.368,13.359,شكرا ليكي و السلام عليكم الحمد لله بخير جدا انتي عامله ايه
528,37.22,47.799,تمام اه اولا انا سعيده جدا بالمقدمه الهايله اللي انتي قولتيها في الاول اه تاني حاجه الاختيارك للموضوع
529,48.979,70.66,الموضوع فعلا في غايه الاهميه زي ما قلتي اه احن وصلنا لمرحله انه بقي كل الناس ف في حياتنا الكبار في السن والصغيرين اه حتي الجد والجده لما بيكونو قاعدين كلنا في اه مكان واحد ب كلن بنكون كلنا ماسكين التليفون
530,82.61,99.25,اه صحيح جدا ولكن خليني اقول لك برضه نقطه مهمه جدا اني زي ما نحن بنتكلم وبنقول اني السوشل ميديا بقا ليها اضرار وان التلفون بقا في ايدينا بشكل مباشر علي طول اني برضه السوشل ميديا ليها مميزات كويسه جدا
531,100.19,109.029,اه اني مثلا من ضمن المميزات ابسط حاجه انها قربت البعيد وهي ممكن تكون في نفس الوقت انها بعدت القريب منني
532,109.58,113.65,اه ولكن زي ما قلتلك انه لكل شيء مميزات وعيوب
533,117.199,119.319,دا حقيقي اه للاسف
534,133.58,141.399,ايضا انا حابه اتكلم معاكي في نقطه مهمه جدا اني انا من وجهه نضري شايفه اني السوشل ميديا اصبحت ابتلاء
535,141.949,161.918,ف هو ادمان لحد الابتلاء يعني ما حدش بقا بيقدر يتحكم في انه ي يسيب التليفون من ايده بقا علي طول طول الوقت نحن ماسكين التليفون الصغير قبل الكبير اه ف في المواصلات في كل وقت يعني ما بقا ما بقاش في اه م
536,162.77,167.8,اني نحن نقدر قيمه الحاجه اللي بنعملها لا خلاص دا مش وقته لكل حاجه وقتها
537,168.35,169.389,فاهمه قصدي
538,187.369,190.66,صحيح دي نقطه كويسه جدا بشكرك انك تكلمتي فيها
539,191.089,200.259,اه فعلا الموضوع اه بقا ليه ضرر اه واضرار سلبيه جديره جدا اكترمن انها يعني انا
540,200.839,222.399,حستفاد ايه لما حد يصور وهو بياكل النهارده انا حاستفاد ايه لما حد يوريني الاوتفيت بتاعه انا حستفاد ايه لما حد يوريني الطريق وهو وماشي ومسافر مثلا او رايح مشوار او رايح شغله او بيتفتح مع صحابه كنا زمانلما بنخرج اه خلاص ببنسي التليفون ده لا دلوقتي انا بخرج علي شان امسك التليفون
541,250.759,258.369,اه ايضا عايزه اقول لك يعني اني دي نقطه مهمه جدا اه كويس انه نحن بنتكلم وبنتناقش فيها
542,259.13,270.13,انا من وجهه نظري الشخصيه انا مش شايفه ابدا انه من حق الزوجه انه هي تتجسس علي زوجها ولا برضع من حق الزوج انه هو يتجسس علي مراته
